domain_length,entropy,digit_ratio,subdomain_depth,ttl,unique_ip_count,query_rate,label
12,2.918295834054489,0.0,1,98,5,12.09,1
13,3.546593564294939,0.0,1,2662,3,3.55,0
18,3.0441104177484006,0.7777777777777778,3,105,10,13.71,3
21,3.7849418274376427,0.0,1,295,4,8.35,1
19,3.431623565847431,0.0,1,134,4,11.96,1
11,3.4594316186372973,0.0,1,287,5,12.23,1
19,3.11583409216322,0.7894736842105263,3,107,17,14.19,2
13,3.238901256602631,0.0,1,203,4,11.24,1
24,3.6572682296173893,0.0,1,1102,2,1.23,0
14,3.3787834934861753,0.0,2,1487,3,4.68,0
20,3.584183719779189,0.0,1,188,2,11.05,1
15,3.323231428797621,0.0,1,1566,3,3.24,0
11,3.095795255000934,0.0,1,3022,3,2.19,0
19,3.2866294867861954,0.7894736842105263,3,119,18,10.9,2
9,2.94770277922009,0.0,1,179,4,8.06,1
20,2.8016094970590277,0.0,1,159,4,8.96,1
17,3.6901165175936645,0.0,1,70,4,7.0,1
18,3.197159723424149,0.7777777777777778,3,68,4,8.62,3
16,3.577819531114783,0.25,1,71,30,18.82,2
12,2.8553885422075336,0.0,1,89,3,6.88,1
20,2.9282129458410013,0.0,1,267,2,11.99,1
20,3.208694969562842,0.8,3,188,11,9.21,3
21,3.594465636961452,0.0,1,79,2,8.42,1
30,3.6817276788697364,0.0,1,218,5,12.82,1
11,2.8453509366224368,0.0,1,1510,2,2.41,0
12,2.5220552088742005,0.75,3,36,38,23.12,2
20,3.3841837197791893,0.0,2,69,11,11.15,3
19,3.5368867237421675,0.0,1,120,2,6.37,1
12,3.584962500721156,0.08333333333333333,1,177,7,5.76,3
19,3.0105709342684834,0.7894736842105263,3,35,26,18.31,2
19,3.826874881864638,0.0,1,238,5,10.13,1
12,3.4182958340544896,0.0,1,1882,2,3.63,0
18,3.0021722231837638,0.7777777777777778,3,140,8,10.31,3
20,2.984183719779189,0.8,3,77,6,6.81,3
10,2.9219280948873623,0.0,1,1147,3,5.58,0
19,3.787143960698139,0.42105263157894735,1,211,5,10.08,1
6,2.2516291673878226,0.16666666666666666,1,783,2,4.61,0
15,3.506890595608519,0.0,1,2425,2,3.85,0
19,3.471354487013929,0.0,1,1600,3,2.4,0
32,3.7539280318460246,0.0,1,111,1,12.65,1
18,3.5724312513221195,0.0,1,3581,2,2.41,0
22,4.186704345910025,0.13636363636363635,1,163,3,10.03,1
20,3.6464393446710157,0.0,1,87,2,10.89,1
14,3.6644977792004614,0.0,1,1048,1,2.3,0
17,3.1307179879273743,0.0,1,1696,2,1.11,0
12,3.2516291673878226,0.0,1,1343,1,5.11,0
13,3.3927474104487847,0.0,1,1435,1,4.52,0
13,3.546593564294939,0.0,1,144,2,8.01,1
21,3.0463811129458835,0.8095238095238095,3,34,19,24.42,2
19,3.2608281712244556,0.0,1,1887,3,1.75,0
28,3.3693312611115185,0.0,1,235,5,7.87,1
20,3.408694969562842,0.8,3,88,33,11.03,2
14,3.3248629576173565,0.0,1,2388,3,4.2,0
27,3.782122224145305,0.037037037037037035,2,635,1,2.54,0
21,3.499227541723357,0.0,1,2066,1,2.47,0
14,3.0391486719030705,0.0,1,1824,3,1.88,0
13,3.180832987205441,0.0,1,2473,2,5.94,0
14,3.2359263506290326,0.0,1,117,12,23.44,2
9,2.94770277922009,0.0,1,128,4,12.73,1
20,3.184183719779189,0.8,3,73,30,15.62,2
14,3.3248629576173565,0.0,1,1392,2,1.03,0
21,3.916126946588284,0.0,1,256,2,6.41,1
40,4.477567157116929,0.2,1,195,4,7.46,1
15,3.139572261986723,0.0,1,1008,3,2.33,0
12,3.2516291673878226,0.0,1,79,4,8.0,1
20,3.584183719779189,0.0,1,149,1,8.28,1
19,3.076103170996722,0.7894736842105263,3,60,10,11.0,3
18,3.197159723424149,0.7777777777777778,3,180,8,10.63,3
20,3.6219280948873624,0.0,1,111,4,11.12,1
9,2.94770277922009,0.0,1,143,5,6.62,1
15,3.1898980954642875,0.0,1,2814,1,5.61,0
24,3.8553885422075336,0.20833333333333334,2,51,32,19.47,2
17,2.9398290174664017,0.7647058823529411,3,129,9,14.13,3
11,3.4594316186372973,0.2727272727272727,1,1751,3,2.29,0
21,2.648070256917299,0.8095238095238095,3,87,5,12.97,3
20,3.284183719779189,0.8,3,51,32,17.63,2
15,3.773557262275186,0.0,1,253,4,12.32,1
22,3.970573095811685,0.045454545454545456,2,86,11,14.73,3
14,3.521640636343318,0.07142857142857142,2,138,4,6.76,3
21,3.041625614369223,0.8095238095238095,3,34,32,21.11,2
12,2.8553885422075336,0.75,3,136,7,11.06,3
18,3.3082708345352603,0.0,1,3208,2,1.05,0
20,3.065957320949175,0.0,1,255,2,8.37,1
14,3.521640636343318,0.0,1,2269,1,2.35,0
21,3.916126946588284,0.0,2,138,5,14.48,3
13,3.180832987205441,0.0,1,231,2,11.15,1
12,3.584962500721156,0.0,1,1663,3,5.86,0
8,3.0,0.0,1,3364,2,1.86,0
18,3.1279868068776753,0.0,1,194,4,8.61,1
16,3.1556390622295662,0.1875,2,32,28,13.08,2
14,3.2359263506290326,0.0,1,2067,2,4.3,0
7,2.8073549220576037,0.14285714285714285,1,1657,2,3.44,0
13,3.238901256602631,0.0,1,95,4,12.11,1
20,3.3464393446710154,0.0,1,79,5,10.0,1
18,3.3082708345352603,0.0,1,2399,1,2.53,0
19,3.2608281712244556,0.7894736842105263,3,72,29,10.31,2
8,3.0,0.0,1,1922,3,1.05,0
19,3.155565013329719,0.7894736842105263,3,64,8,12.62,3
12,3.4182958340544896,0.0,1,3015,3,1.75,0
33,3.691994407749645,0.0,1,89,4,12.68,1
14,3.3248629576173565,0.0,1,2353,3,3.34,0
12,3.4182958340544896,0.0,1,2441,3,3.05,0
20,3.246439344671016,0.8,3,13,18,24.84,2
14,3.0391486719030705,0.0,1,170,4,7.71,3
16,3.452819531114783,0.0,1,3362,3,4.83,0
21,3.8208888513501886,0.0,1,199,3,9.77,1
17,3.1751231351134606,0.7647058823529411,3,38,13,18.86,2
8,3.0,0.25,1,3131,3,3.85,0
22,3.5383105956150063,0.0,1,123,2,8.74,1
19,3.0105709342684834,0.7894736842105263,3,115,31,14.9,2
9,2.94770277922009,0.0,1,2741,1,2.33,0
12,3.2516291673878226,0.0,1,2352,1,1.02,0
20,3.284183719779189,0.8,3,68,5,13.86,3
21,3.558518613048906,0.047619047619047616,2,178,5,6.76,3
21,2.9870900416203345,0.8095238095238095,3,30,8,13.1,2
12,2.918295834054489,0.0,1,2802,2,3.64,0
21,3.7849418274376427,0.0,1,183,4,9.71,1
9,2.94770277922009,0.0,1,1281,3,2.36,0
17,2.8954238702803154,0.7647058823529411,3,89,20,12.85,2
9,2.94770277922009,0.0,1,1415,2,4.05,0
18,3.3082708345352603,0.7777777777777778,3,50,15,15.23,2
10,3.1219280948873624,0.0,1,1960,2,1.58,0
18,2.6688388898504303,0.7777777777777778,3,106,26,21.7,2
14,3.807354922057604,0.0,1,2448,3,2.6,0
28,3.655045546825804,0.0,1,209,3,9.62,1
7,2.8073549220576037,0.0,1,1493,1,4.2,0
19,2.925853014561283,0.7894736842105263,3,65,25,13.24,2
18,3.7254805569978675,0.0,2,10,10,21.88,2
27,3.7080481500712312,0.0,1,256,1,11.98,1
12,3.2516291673878226,0.0,1,130,1,8.4,1
17,3.4992275471326924,0.058823529411764705,2,55,11,14.34,2
17,3.9698157824268097,0.0,1,288,4,10.44,1
20,3.4464393446710155,0.8,3,89,4,11.7,3
17,2.8221819586428722,0.7647058823529411,3,141,11,8.94,3
19,3.11583409216322,0.7894736842105263,3,50,34,13.7,2
22,3.8796640049025943,0.0,1,103,4,12.18,1
20,3.065957320949175,0.8,3,132,11,13.67,3
10,2.6464393446710157,0.0,1,2008,2,4.21,0
19,3.155565013329719,0.7894736842105263,3,21,11,18.55,2
20,3.0464393446710156,0.8,3,31,29,21.73,2
7,2.521640636343318,0.0,1,1571,1,3.48,0
14,3.2359263506290326,0.0,1,42,35,20.81,2
11,3.2776134368191157,0.0,1,1911,1,5.68,0
17,3.381580488309163,0.17647058823529413,2,186,9,14.27,3
20,3.6219280948873624,0.0,1,260,4,6.02,1
15,3.640223928941852,0.0,1,1453,1,1.02,0
23,3.8492239123906247,0.34782608695652173,1,161,2,6.21,1
14,3.1820058147602133,0.0,1,3548,2,4.65,0
40,4.434183719779189,0.2,1,182,3,10.07,1
16,3.452819531114783,0.0,1,275,5,7.03,1
19,3.11583409216322,0.7894736842105263,3,155,11,8.08,3
21,3.594465636961452,0.0,1,280,1,9.22,1
18,3.0441104177484006,0.7777777777777778,3,102,5,13.66,3
19,3.2866294867861954,0.0,1,244,3,9.06,1
19,3.5368867237421675,0.0,2,117,26,19.12,2
20,3.2709505944546686,0.8,3,76,19,19.74,2
12,3.084962500721156,0.0,1,2911,3,1.28,0
16,3.625,0.0,2,2313,2,5.38,0
22,4.004886164091843,0.18181818181818182,1,265,4,10.14,1
19,2.7808589355000475,0.7894736842105263,3,182,11,8.94,3
20,3.246439344671016,0.8,3,106,27,13.76,2
19,3.0311161724560196,0.7894736842105263,3,83,32,18.99,2
22,4.004886164091843,0.09090909090909091,2,139,6,9.46,3
21,2.9697315665441306,0.8095238095238095,3,84,8,8.44,3
13,3.0850551027564768,0.0,1,1045,1,3.78,0
20,3.3841837197791893,0.0,1,157,2,11.56,1
23,3.936180434129755,0.0,1,219,2,12.61,1
13,3.238901256602631,0.0,1,2971,2,5.75,0
20,3.1709505944546685,0.8,3,158,9,11.95,3
20,3.6464393446710157,0.05,2,146,10,9.84,3
16,3.577819531114783,0.1875,1,141,1,8.74,1
13,3.3927474104487847,0.0,1,2323,2,1.96,0
18,3.4613201402110083,0.0,2,135,7,5.34,3
15,3.1898980954642875,0.0,1,189,4,12.57,1
32,3.6792292966721747,0.0,1,64,5,7.71,1
20,3.1709505944546685,0.8,3,130,4,11.46,3
9,2.725480556997868,0.0,1,2814,3,4.73,0
19,3.5766176449086657,0.0,1,144,1,12.06,1
7,2.8073549220576037,0.0,1,1400,1,2.75,0
21,3.558518613048906,0.0,1,2818,1,4.29,0
12,3.4182958340544896,0.0,1,266,3,12.32,1
12,2.6258145836939115,0.75,3,69,9,6.56,3
12,3.4182958340544896,0.0,1,213,5,10.86,1
8,2.5,0.0,1,1386,1,4.7,0
21,3.7849418274376427,0.09523809523809523,2,24,30,16.78,2
10,2.9219280948873623,0.0,1,2978,2,4.08,0
12,3.584962500721156,0.0,1,69,2,9.0,1
11,3.095795255000934,0.0,1,167,4,8.35,1
12,3.2516291673878226,0.0,1,3584,1,2.98,0
20,2.9282129458410013,0.8,3,63,18,16.26,2
20,2.765957320949175,0.8,3,107,15,16.41,2
11,3.2776134368191157,0.0,1,234,1,11.2,1
20,3.1464393446710157,0.0,1,223,5,11.66,1
18,3.6835423624332306,0.0,1,2613,1,5.08,0
18,3.94770277922009,0.0,1,86,5,11.24,1
13,3.3927474104487847,0.0,1,265,3,11.98,1
21,3.880179922675738,0.0,1,170,5,7.3,1
7,2.8073549220576037,0.0,1,3463,1,2.6,0
27,3.704349428956051,0.0,1,221,5,12.42,1
21,3.880179922675738,0.0,1,2731,2,2.32,0
18,3.155221528859512,0.7777777777777778,3,15,17,11.76,2
9,2.94770277922009,0.0,1,903,2,1.44,0
16,3.702819531114783,0.1875,1,3418,1,1.49,0
7,2.128085278891394,0.0,1,3547,1,2.55,0
14,3.1820058147602133,0.0,1,276,5,10.9,1
20,3.1709505944546685,0.8,3,63,8,14.28,2
16,3.5,0.1875,1,1570,2,5.68,0
19,3.1813663288914587,0.7894736842105263,3,96,5,5.16,3
11,3.4594316186372973,0.0,1,218,2,8.46,1
13,2.4116022179746714,0.7692307692307693,3,24,26,21.38,2
18,3.0021722231837638,0.7777777777777778,3,117,16,23.84,2
16,3.2806390622295662,0.0,1,1196,1,3.92,0
12,3.2516291673878226,0.0,1,3215,3,1.07,0
15,3.240223928941852,0.0,1,675,2,5.84,0
12,3.2516291673878226,0.0,1,116,3,7.47,1
13,3.0269868333592873,0.0,1,88,2,9.75,1
26,3.5843031793467124,0.0,1,783,3,3.7,0
17,3.219528282299547,0.7647058823529411,3,143,6,12.1,3
17,3.2639334294856335,0.0,1,67,3,6.36,1
16,3.327819531114783,0.0,1,272,4,7.16,1
12,3.4182958340544896,0.0,1,300,4,6.25,1
22,3.390805482076982,0.09090909090909091,2,108,7,8.01,3
19,3.721611723969901,0.0,1,2816,3,1.98,0
11,3.4594316186372973,0.0,1,118,3,11.28,1
20,3.9219280948873627,0.0,1,138,3,10.32,1
18,3.155221528859512,0.7777777777777778,3,158,7,5.89,3
41,4.357075175138721,0.24390243902439024,1,105,4,11.19,1
13,3.3927474104487847,0.0,1,3146,1,4.73,0
15,3.640223928941852,0.0,1,267,1,11.54,1
18,3.155221528859512,0.7777777777777778,3,188,8,8.3,3
21,3.52257158913636,0.0,1,126,3,7.88,1
11,3.095795255000934,0.0,1,2712,2,4.96,0
19,3.431623565847431,0.0,1,152,4,6.72,1
17,3.057476076289931,0.0,1,1699,2,1.16,0
13,3.238901256602631,0.15384615384615385,2,70,10,24.43,2
25,4.243856189774725,0.2,2,50,37,13.0,2
15,3.506890595608519,0.0,1,266,2,10.24,1
20,3.308694969562842,0.0,1,155,4,12.67,1
13,2.6612262562697895,0.7692307692307693,3,107,28,14.69,2
20,3.484183719779189,0.0,1,187,2,8.29,1
20,3.408694969562842,0.0,1,95,4,10.57,1
9,2.94770277922009,0.0,1,1552,3,5.28,0
11,3.095795255000934,0.0,1,2546,1,3.25,0
20,2.9037016960573485,0.8,3,114,5,6.71,3
22,4.186704345910025,0.18181818181818182,1,205,1,12.33,1
20,3.1464393446710157,0.8,3,13,32,16.16,2
16,3.577819531114783,0.0,1,696,1,1.98,0
23,3.740953260404839,0.13043478260869565,2,64,22,23.52,2
15,3.240223928941852,0.0,1,111,1,11.89,1
23,3.8820451081368623,0.2608695652173913,1,184,2,11.59,1
9,2.94770277922009,0.0,1,3377,3,1.21,0
32,3.2005059710789405,0.0,1,252,2,6.59,1
19,3.0105709342684834,0.7894736842105263,3,61,28,22.87,2
20,3.5464393446710156,0.0,1,1500,3,5.52,0
19,3.5766176449086657,0.0,2,1972,3,3.96,0
17,3.616874605956222,0.058823529411764705,2,20,18,14.18,2
18,3.155221528859512,0.7777777777777778,3,24,35,14.95,2
22,3.0226297788901695,0.0,1,90,1,10.34,1
20,3.208694969562842,0.8,3,82,6,13.71,3
13,2.8150724101159437,0.7692307692307693,3,86,12,24.3,2
23,3.9690016298759927,0.2608695652173913,3,69,8,13.32,2
12,3.2516291673878226,0.0,1,61,2,6.93,1
23,3.3772781309874356,0.0,1,248,2,7.44,1
20,3.9841837197791894,0.0,1,297,1,12.07,1
15,3.1898980954642875,0.0,1,183,4,12.19,1
10,3.1219280948873624,0.2,2,163,9,10.36,3
16,3.327819531114783,0.0,1,2956,1,1.64,0
28,3.9232517969803373,0.0,2,814,2,2.37,0
23,3.8820451081368623,0.0,1,171,1,6.48,1
19,2.970840013101985,0.7894736842105263,3,125,5,12.96,3
21,3.177566232096525,0.8095238095238095,3,112,6,8.08,3
21,3.6897037321995474,0.0,1,250,3,12.5,1
20,3.4219280948873627,0.0,2,2726,1,4.1,0
12,3.084962500721156,0.0,1,248,4,6.28,1
18,3.5724312513221195,0.0,1,3288,2,4.04,0
20,3.584183719779189,0.0,1,100,5,6.7,3
18,3.6835423624332306,0.0,1,247,2,6.41,1
11,2.8453509366224368,0.0,1,3495,1,5.71,0
41,4.454636150748477,0.24390243902439024,1,64,1,10.14,1
12,3.084962500721156,0.0,1,1662,1,3.38,0
15,3.773557262275186,0.0,1,3502,2,5.72,0
17,3.7345216647797512,0.0,1,171,3,9.97,1
9,2.94770277922009,0.0,1,3179,2,2.18,0
29,3.9093680639438846,0.0,1,152,1,10.94,1
19,3.8924071185928764,0.21052631578947367,1,276,5,8.11,1
14,2.8423709931771084,0.7857142857142857,3,12,32,19.33,2
14,3.3248629576173565,0.0,1,148,1,9.14,1
14,3.2359263506290326,0.0,1,217,1,9.92,1
8,3.0,0.0,1,2846,3,5.28,0
9,2.94770277922009,0.0,1,2205,3,1.8,0
15,3.640223928941852,0.0,1,1309,3,2.77,0
21,3.064969661782226,0.8095238095238095,3,157,6,6.68,3
15,3.1898980954642875,0.0,1,1035,2,4.03,0
17,3.7345216647797512,0.0,1,3401,2,5.44,0
10,3.3219280948873626,0.1,1,2400,1,3.08,0
7,2.2359263506290326,0.0,1,3599,2,4.87,0
10,2.9219280948873623,0.0,1,2197,1,5.51,0
11,3.095795255000934,0.09090909090909091,2,48,8,16.48,2
8,2.75,0.25,1,3364,3,1.64,0
12,3.584962500721156,0.0,1,141,4,6.31,1
20,3.008694969562842,0.8,3,87,4,7.6,3
17,3.4992275471326924,0.0,2,1594,2,4.71,0
22,3.788754913993503,0.18181818181818182,1,243,4,10.9,1
9,2.94770277922009,0.2222222222222222,1,1772,2,5.28,0
13,2.873140679513133,0.0,1,106,4,10.77,1
20,3.246439344671016,0.0,1,261,1,8.25,1
18,3.5032583347756456,0.0,1,36,19,12.84,2
18,3.155221528859512,0.7777777777777778,3,145,6,10.1,3
13,3.0850551027564768,0.0,1,830,2,2.43,0
11,3.095795255000934,0.0,1,217,3,9.7,1
24,4.001629167387823,0.0,1,128,5,9.85,1
17,2.8895494308620875,0.7647058823529411,3,92,6,12.46,3
8,2.75,0.0,1,3259,3,5.06,0
20,3.1086949695628423,0.8,3,96,33,20.93,2
13,3.238901256602631,0.0,1,1922,3,1.57,0
24,3.6368421881310113,0.0,1,1629,1,4.4,0
11,3.2776134368191157,0.18181818181818182,1,1340,1,2.59,0
21,3.6537567082870015,0.0,1,264,1,12.64,1
9,2.94770277922009,0.0,1,3530,3,4.05,0
14,3.6644977792004614,0.0,1,983,3,2.94,0
21,3.8208888513501886,0.0,1,147,1,10.98,1
21,3.041625614369223,0.8095238095238095,3,90,30,10.06,2
19,3.326360407952694,0.7894736842105263,3,108,36,17.21,2
12,3.084962500721156,0.0,1,2978,2,4.49,0
20,2.984183719779189,0.8,3,143,10,8.12,3
19,3.2608281712244556,0.7894736842105263,3,171,10,6.25,3
14,3.0930692077718898,0.0,1,795,3,2.85,0
20,3.084183719779189,0.8,3,108,8,5.83,3
21,3.558518613048906,0.0,1,229,2,7.3,1
19,2.9053077763737467,0.7894736842105263,3,174,7,14.71,3
8,3.0,0.0,1,3127,1,4.49,0
18,2.974937501201927,0.7777777777777778,3,188,7,9.54,3
13,3.0850551027564768,0.0,1,203,1,8.31,1
10,2.8464393446710154,0.0,1,1822,3,5.22,0
13,3.3927474104487847,0.0,1,1512,3,5.19,0
12,3.2516291673878226,0.0,1,214,4,9.19,1
15,3.506890595608519,0.06666666666666667,2,100,26,13.31,2
15,3.1898980954642875,0.0,1,213,4,11.61,1
10,3.1219280948873624,0.0,1,1579,3,5.9,0
25,3.8438561897747245,0.0,1,1051,2,4.4,0
19,2.7528553052032327,0.7894736842105263,3,38,31,16.25,2
11,3.4594316186372973,0.2727272727272727,1,3323,2,2.92,0
19,2.9053077763737467,0.7894736842105263,3,71,8,10.4,3
31,3.514545004480724,0.0,1,246,4,8.57,1
12,3.0220552088742005,0.0,1,2675,3,3.39,0
20,3.484183719779189,0.0,1,184,3,7.6,1
16,3.452819531114783,0.0,1,219,1,10.25,1
28,3.842370993177109,0.0,1,128,4,6.08,1
21,3.52257158913636,0.0,1,269,3,12.75,1
12,3.584962500721156,0.0,1,3126,2,5.61,0
16,3.75,0.0,1,1291,1,1.37,0
11,3.095795255000934,0.09090909090909091,2,120,26,10.92,2
12,3.2516291673878226,0.0,1,180,1,6.11,1
28,3.7264741182543757,0.0,1,136,2,7.42,1
21,3.27280432733462,0.8095238095238095,3,86,38,10.14,2
19,2.7808589355000475,0.7894736842105263,3,25,28,21.12,2
21,3.7849418274376427,0.0,1,222,2,7.82,1
6,1.792481250360578,0.0,1,1446,1,1.22,0
15,3.132914563979398,0.0,1,190,4,8.35,1
21,3.6897037321995474,0.09523809523809523,1,3354,2,3.08,0
13,2.8150724101159437,0.0,1,149,8,5.08,3
12,3.4182958340544896,0.0,1,3097,3,4.47,0
20,3.008694969562842,0.8,3,63,39,18.74,2
9,2.94770277922009,0.2222222222222222,1,1856,3,4.84,0
19,3.070847093622518,0.7894736842105263,3,95,7,14.96,3
19,3.1416354077249604,0.7894736842105263,3,120,25,14.86,2
17,3.2483650467509033,0.0,1,1142,1,5.89,0
27,3.6158175946759323,0.1111111111111111,2,152,10,9.17,3
19,3.5766176449086657,0.0,1,276,1,7.91,1
9,2.725480556997868,0.0,1,1821,3,2.32,0
11,3.2776134368191157,0.0,1,289,4,11.6,1
19,3.391892644680932,0.0,2,73,13,18.29,2
18,3.4613201402110083,0.0,1,2725,3,4.66,0
18,3.1279868068776753,0.7777777777777778,3,188,5,14.23,3
20,3.3464393446710154,0.8,3,191,5,5.01,3
11,3.2776134368191157,0.0,1,267,2,12.14,1
20,3.484183719779189,0.0,1,108,4,10.0,1
22,3.572623663895164,0.0,1,237,3,10.13,1
11,3.095795255000934,0.0,1,3461,1,1.71,0
13,2.449311833026446,0.7692307692307693,3,85,36,24.89,2
20,2.9037016960573485,0.8,3,39,31,11.76,2
11,3.4594316186372973,0.0,1,2834,1,3.94,0
10,2.9219280948873623,0.0,1,922,2,1.42,0
14,3.521640636343318,0.0,1,281,5,11.94,1
20,3.7219280948873625,0.1,2,22,25,21.62,2
7,2.128085278891394,0.0,1,3229,1,4.54,0
12,3.4182958340544896,0.0,1,1081,1,2.92,0
21,3.916126946588284,0.0,1,93,5,11.69,1
18,3.377443751081734,0.0,1,188,3,12.75,1
18,3.086048612313038,0.7777777777777778,3,62,9,9.13,3
10,3.1219280948873624,0.0,1,2845,3,1.99,0
20,3.184183719779189,0.8,3,82,11,11.42,3
17,3.219528282299547,0.0,1,1726,3,2.5,0
19,3.11583409216322,0.7894736842105263,3,118,9,11.69,3
18,3.3082708345352603,0.7777777777777778,3,121,6,9.59,3
18,3.6835423624332306,0.0,1,176,3,11.89,1
20,3.7219280948873625,0.0,1,774,2,3.65,0
9,2.94770277922009,0.0,1,2494,2,4.96,0
12,3.084962500721156,0.0,1,1568,1,4.29,0
17,3.2195282822995472,0.0,1,3003,1,3.25,0
15,3.240223928941852,0.0,1,1162,1,3.89,0
18,3.6835423624332306,0.0,1,248,1,10.8,1
16,3.077819531114783,0.0,1,257,1,9.02,1
18,3.614369445886757,0.1111111111111111,2,36,19,14.6,2
12,3.584962500721156,0.0,1,81,3,10.58,1
14,2.8423709931771084,0.7857142857142857,3,174,9,5.52,3
17,3.7345216647797512,0.0,1,224,3,6.76,1
10,2.6464393446710157,0.0,1,3166,3,3.67,0
19,2.6755957776053108,0.7894736842105263,3,103,7,10.8,3
11,3.0271691184406184,0.0,1,1905,1,2.47,0
20,2.970950594454669,0.8,3,46,27,22.23,2
27,4.078418520441602,0.1111111111111111,1,71,5,10.57,1
30,3.7898980954642876,0.0,1,87,2,10.33,1
16,3.077819531114783,0.25,1,64,3,9.91,1
22,3.936260027531527,0.18181818181818182,1,220,5,10.57,1
12,3.584962500721156,0.0,1,796,2,5.59,0
26,3.6423714487439023,0.0,1,2245,2,3.38,0
18,3.5724312513221195,0.16666666666666666,2,75,37,12.75,2
16,3.452819531114783,0.6875,2,113,11,12.37,3
25,3.893660689688186,0.0,1,2272,1,1.15,0
9,2.6416041678685938,0.0,1,885,2,3.07,0
19,3.6163485660751644,0.0,1,1695,2,4.65,0
15,3.240223928941852,0.0,1,135,4,7.73,1
12,3.0220552088742005,0.0,1,94,2,12.96,1
18,3.5724312513221195,0.0,2,49,9,17.95,2
11,3.2776134368191157,0.0,1,280,1,10.11,1
17,3.057476076289931,0.7647058823529411,3,153,8,13.61,3
12,3.084962500721156,0.0,1,207,5,12.67,1
14,3.3248629576173565,0.0,1,137,4,10.46,1
18,3.266332639970623,0.7777777777777778,3,90,9,13.8,3
11,3.0271691184406184,0.0,1,102,2,9.22,1
20,3.508694969562842,0.0,1,142,4,9.14,1
16,4.0,0.125,1,217,3,10.43,1
23,3.464234652726566,0.0,1,76,2,9.4,1
13,3.546593564294939,0.0,1,3148,3,3.41,0
16,3.4056390622295662,0.0,1,165,5,7.99,1
13,3.0850551027564768,0.0,1,2588,3,2.37,0
16,3.25,0.0,1,1358,3,2.62,0
23,3.5013978254341027,0.0,1,116,4,9.05,1
16,3.625,0.0,1,64,4,9.15,1
9,2.94770277922009,0.0,1,2026,3,4.54,0
20,3.1464393446710157,0.0,1,242,3,8.79,1
13,2.6612262562697895,0.7692307692307693,3,70,4,14.06,3
19,3.300559092390954,0.0,2,1195,1,2.88,0
14,3.521640636343318,0.0,1,105,3,6.37,1
15,3.323231428797621,0.0,1,1911,1,3.51,0
17,3.4992275471326924,0.11764705882352941,2,128,4,10.31,3
13,3.180832987205441,0.0,1,2686,2,1.9,0
17,3.3371753411230767,0.0,1,160,5,6.82,1
12,3.2516291673878226,0.0,1,231,5,10.51,1
15,3.1898980954642875,0.0,1,2214,2,1.98,0
12,3.4182958340544896,0.0,1,2843,3,5.5,0
15,3.773557262275186,0.0,1,124,2,9.3,1
12,3.4182958340544896,0.0,1,2294,2,1.77,0
12,3.2516291673878226,0.0,1,1324,2,1.43,0
20,3.1086949695628423,0.8,3,95,13,12.03,2
15,2.4225797618424916,0.8,3,119,9,5.51,3
10,2.721928094887362,0.0,1,100,4,8.75,1
16,3.25,0.125,1,230,2,7.88,1
11,3.2776134368191157,0.0,1,3423,3,3.78,0
16,3.625,0.125,2,117,7,8.34,3
12,2.8553885422075336,0.0,1,942,3,2.28,0
16,3.875,0.0,1,1152,2,1.2,0
14,3.2359263506290326,0.0,1,2203,1,2.96,0
20,3.184183719779189,0.0,1,78,1,7.51,1
19,3.826874881864638,0.15789473684210525,2,69,11,11.67,3
13,3.238901256602631,0.0,2,60,11,14.94,3
19,3.326360407952694,0.7894736842105263,3,67,30,24.32,2
24,3.625814583693911,0.0,1,2451,1,3.99,0
21,3.1182751607709758,0.8095238095238095,3,72,39,17.98,2
14,2.9852281360342516,0.0,1,2467,1,5.66,0
11,3.095795255000934,0.0,1,267,2,8.13,1
19,3.5766176449086657,0.0,1,3220,2,2.69,0
22,3.6069367321753214,0.0,2,1542,3,3.29,0
9,3.169925001442312,0.0,1,2693,2,5.17,0
23,3.740953260404839,0.0,1,2510,3,5.54,0
11,3.095795255000934,0.0,1,132,4,11.53,1
14,3.3787834934861753,0.0,1,1717,1,5.58,0
39,4.404260475872498,0.15384615384615385,1,206,2,8.41,1
14,3.2359263506290326,0.07142857142857142,2,107,37,23.69,2
20,3.2037016960573483,0.0,1,91,4,10.4,1
14,2.7884504573082896,0.7857142857142857,3,101,7,14.11,3
15,3.1898980954642875,0.06666666666666667,2,187,4,13.61,3
19,3.2210972500579573,0.7894736842105263,3,85,4,5.02,3
17,3.572469458770135,0.0,1,2452,2,4.11,0
20,3.746439344671016,0.0,1,241,3,6.25,1
18,2.927451224964519,0.0,1,2515,3,5.37,0
19,3.326360407952694,0.7894736842105263,3,114,4,11.1,3
9,3.169925001442312,0.0,1,739,2,4.76,0
24,3.6368421881310113,0.0,1,3068,3,1.58,0
18,3.127986806877675,0.7777777777777778,3,155,11,7.47,3
17,3.7345216647797512,0.11764705882352941,2,85,6,11.77,3
10,2.8464393446710154,0.0,1,1930,2,5.02,0
17,2.8221819586428722,0.7647058823529411,3,100,8,5.92,3
13,3.238901256602631,0.0,1,168,4,6.34,1
19,3.076103170996722,0.7894736842105263,3,32,34,17.16,2
12,3.084962500721156,0.3333333333333333,2,119,9,8.97,3
19,2.680851854979515,0.7894736842105263,3,90,6,8.27,3
19,3.1761102515172546,0.7894736842105263,3,118,9,8.62,3
